Clip,Deviation,Maneuver,WeatherCondition,ParkingGarage,DrivingMode,ArtificialLight,DynamicObjects,DirectionChange,LightCondition,ParkingManeuver,Seasons,StaticObjects,Location,VID_START_FRAME,VID_START_ELV,VID_START_LAT,VID_START_LNG,VID_START_TSTMP,SCN_START_FRAME,SCN_START_ELV,SCN_START_LAT,SCN_START_LNG,SCN_START_TSTMP,VID_END_FRAME,VID_END_ELV,VID_END_LAT,VID_END_LNG,VID_END_TSTMP,SCN_END_FRAME,SCN_END_ELV,SCN_END_LAT,SCN_END_LNG,SCN_END_TSTMP
W005643_20221012_080634,DEV_1_NO_DEVIATION,MAN_3_CURVED,WEA_1_CLEAR,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_2_FORWARD,LC_1_DAY,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_16_VDC,22165.0,140.053071113,51.4780515601,13.8572210026,1.665561994952378e+18,22774.0,140.026466535,51.478050975,13.8572228893,1.6655620119918843e+18,24744.0,140.082714145,51.4777613753,13.8569301632,1.6655620665912259e+18,24436.0,140.076203743,51.4777616311,13.8569302177,1.665562058150957e+18
W005643_20221012_080911,DEV_2_SMALLER_0_5,MAN_3_CURVED,WEA_1_CLEAR,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_2_FORWARD,LC_1_DAY,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_16_VDC,27808.0,140.010423427,51.4780483564,13.8572177738,1.6655621517080911e+18,28791.0,140.069221296,51.478048366,13.857217342,1.6655621791199022e+18,31041.0,140.104359516,51.4777637277,13.8569313972,1.6655622415185142e+18,30735.0,140.072495306,51.4777637554,13.856931389,1.6655622331187203e+18
W005643_20221012_081249,DEV_1_NO_DEVIATION,MAN_1_STRAIGHT,WEA_1_CLEAR,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_1_DAY,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_16_VDC,35645.0,139.655354003,51.4775416453,13.8573674996,1.6655623694070564e+18,36645.0,139.682360602,51.4775416455,13.8573680948,1.6655623972863127e+18,39402.0,140.162464743,51.4777576206,13.856921686,1.6655624738361e+18,39122.0,140.168200745,51.4777572475,13.8569218568,1.6655624667805353e+18
W005643_20221012_081709,DEV_2_SMALLER_0_5,MAN_1_STRAIGHT,WEA_1_CLEAR,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_1_DAY,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_16_VDC,45993.0,139.743113486,51.4775396276,13.8573673442,1.6655626298277135e+18,45679.0,139.746112798,51.4775400669,13.8573662161,1.6655626482250322e+18,48116.0,140.147358882,51.4777584607,13.9143029432,1.6655627158326996e+18,47834.0,140.151052527,51.4777583963,13.8569271859,1.6655627088197893e+18
W005643_20221012_082823,DEV_1_NO_DEVIATION,MAN_3_CURVED,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_1_DAY,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_22_VDC,69268.0,141.556877173,51.4782880925,13.8547359886,1.6655633034627722e+18,69618.0,141.549482625,51.4782882273,13.8547339976,1.665563313215056e+18,72634.0,141.539505463,51.4781599123,13.8544773185,1.6655633969315466e+18,72352.0,141.545996348,51.478160038,13.8544774602,1.665563389161457e+18
W005643_20221012_083117,DEV_2_SMALLER_0_5,MAN_3_CURVED,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_1_DAY,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_22_VDC,75540.0,141.563444379,51.4782859933,13.8547366119,1.6655634776510838e+18,76216.0,141.562658825,51.4782859775,13.8547350958,1.6655634964801797e+18,78746.0,141.558948699,51.4781619608,13.8544734712,1.6655635667097042e+18,78470.0,141.569423838,51.4781620417,13.8544733946,1.6655635591097953e+18
W005643_20221012_083455,DEV_1_NO_DEVIATION,MAN_2_S_SHAPE,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_1_DAY,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_22_VDC,83372.0,141.668483576,51.4782234099,13.8548822714,1.6655636952199127e+18,83851.0,141.671860812,51.4782224561,13.8548812921,1.6655637085772992e+18,86829.0,141.589224547,51.478144941,13.8544607483,1.66556379132559e+18,86598.0,141.570676528,51.4781448812,13.8544606,1.665563784886366e+18
W005643_20221012_083752,DEV_2_SMALLER_0_5,MAN_2_S_SHAPE,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_1_DAY,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_22_VDC,89764.0,141.731211592,51.4782228208,13.8548844602,1.665563872804181e+18,90750.0,141.737654438,51.4782227633,13.8548843657,1.6655639002148308e+18,93703.0,141.537711335,51.4781466194,13.85445667,1.6655639822537825e+18,93421.0,141.532496762,51.4781467267,13.8544567156,1.6655639744141148e+18
W005643_20221012_084144,DEV_1_NO_DEVIATION,MAN_3_CURVED,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_2_FORWARD,LC_1_DAY,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_22_VDC,98120.0,141.59797945,51.4782554437,13.854939489,1.6655641048816957e+18,99104.0,141.599668475,51.4782554468,13.8549395598,1.6655641322811154e+18,101277.0,141.58533336,51.4781609756,13.8544747629,1.6655641925700572e+18,100965.0,141.595567233,51.4781611133,13.8544749517,1.6655641839794166e+18
W005643_20221012_084444,DEV_2_SMALLER_0_5,MAN_3_CURVED,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_2_FORWARD,LC_1_DAY,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_22_VDC,104602.0,141.632029501,51.4782573431,13.8549408945,1.665564284948748e+18,105578.0,141.625709827,51.4782573286,13.8549408725,1.6655643121278515e+18,107252.0,141.607575055,51.4781623875,13.8544720018,1.665564358517107e+18,107033.0,141.637816057,51.4781624367,13.8544721477,1.6655643525271478e+18
W005643_20221012_085447,DEV_1_NO_DEVIATION,MAN_3_CURVED,WEA_1_CLEAR,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_2_FORWARD,LC_1_DAY,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_16_VDC,126302.0,140.117404901,51.4780505956,13.8572209194,1.66556488773968e+18,127250.0,140.114326535,51.4780505821,13.8572210533,1.665564914148648e+18,129995.0,140.172122994,51.4777617889,13.8569299766,1.6655649903075428e+18,129738.0,140.178704836,51.4777618367,13.8569299005,1.665564983207806e+18
W005643_20221012_085938,DEV_1_NO_DEVIATION,MAN_1_STRAIGHT,WEA_1_CLEAR,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_1_DAY,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_16_VDC,136774.0,139.849102961,51.4775409979,13.8573675732,1.6655651786353682e+18,137406.0,139.84210369,51.4775413446,13.8573663757,1.6655651962084365e+18,140283.0,140.220952221,51.4777560872,13.8569254336,1.6655652761336274e+18,140017.0,140.2223351,51.4777561387,13.8569252804,1.6655652687566272e+18
W005643_20221012_092109,DEV_2_SMALLER_0_5,MAN_1_STRAIGHT,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_3_BACKWARDS,LC_1_DAY,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_23_VDC,5308.0,140.747487798,51.4768249077,13.8659592345,1.6655664698771748e+18,6178.0,140.750740412,51.4768253858,13.8659579022,1.6655664943470252e+18,7977.0,140.499144824,51.4770859715,13.8654574003,1.6655665442669745e+18,7760.0,140.499074096,51.4770859266,13.8654574051,1.6655665382862508e+18
W005643_20221012_092540,DEV_1_NO_DEVIATION,MAN_2_S_SHAPE,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_1_DAY,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_23_VDC,15056.0,140.618341438,51.4774181341,13.8655231838,1.6655667408438036e+18,16035.0,140.620366666,51.4774178778,13.8655222263,1.6655667681333747e+18,19664.0,140.470787704,51.4770923562,13.8654617101,1.6655668688536274e+18,19384.0,140.465780257,51.4770923114,13.8654618439,1.6655668611811453e+18
W005643_20221012_092925,DEV_2_SMALLER_0_5,MAN_2_S_SHAPE,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_1_DAY,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_23_VDC,23132.0,140.591732868,51.4774161758,13.8655236005,1.6655669652397268e+18,23826.0,140.585268813,51.4774159373,13.8655224013,1.6655669845793288e+18,27173.0,140.522892952,51.4770932469,13.8654559416,1.6655670773879557e+18,26868.0,140.500917095,51.4770933768,13.8654563812,1.6655670694851668e+18
W005643_20221012_130412,DEV_1_NO_DEVIATION,MAN_2_S_SHAPE,WEA_1_CLEAR,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_1_DAY,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_02_VDC,87655.0,160.591,51.5358,13.9143,1.665579854e+18,88014.0,160.594,51.5358,13.9143,1.665579863e+18,93273.0,160.568,51.5356,13.9146,1.665580009e+17,92972.0,160.587,51.5356,13.9146,1.665580001e+18
W005643_20221012_132030,DEV_1_NO_DEVIATION,MAN_2_S_SHAPE,WEA_1_CLEAR,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_1_DAY,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_02_VDC,122849.0,160.599,51.5358,13.9143,1.665580831e+18,123227.0,160.602,51.5358,13.9143,1.665580841e+18,129382.0,160.401,51.5356,13.9145,1.665581012e+18,129081.0,160.404,51.5356,13.9146,1.665581004e+18
W005643_20221012_132743,DEV_1_NO_DEVIATION,MAN_3_CURVED,WEA_1_CLEAR,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_3_BACKWARDS,LC_1_DAY,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_02_VDC,138426.0,160.589,51.5358,13.9143,1.665581264e+18,138817.0,160.587,51.5358,13.9143,1.665581274e+18,141574.0,160.2,51.536,13.9146,1.665581351e+18,141223.0,160.188,51.536,13.9146,1.665581341e+18
W005643_20221013_143607,DEV_1_NO_DEVIATION,MAN_2_S_SHAPE,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_1_DAY,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_22_VDC,79570.0,141.686113143,51.4782241763,13.8548820611,1.665671767371017e+18,80586.0,141.686502263,51.4782240874,13.8548821761,1.6656717957393044e+18,83800.0,141.539312129,51.4781449151,13.8544598832,1.6656718849423916e+18,83522.0,141.562247808,51.4781450576,13.8544599586,1.6656718772786732e+18
W005643_20221013_150822,DEV_1_NO_DEVIATION,MAN_2_S_SHAPE,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_1_DAY,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_13_VDC,149232.0,172.677024405,51.5360409486,13.9294057066,1.6656737025613558e+18,150244.0,172.641485147,51.5360408973,13.9294057021,1.665673730701341e+18,154878.0,172.706676516,51.5359452914,13.9297742176,1.6656738593890143e+18,154580.0,172.704733672,51.5359453164,13.9297742771,1.665673851149386e+18
W005643_20221013_151755,DEV_2_SMALLER_0_5,MAN_2_S_SHAPE,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_1_DAY,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_13_VDC,169854.0,172.629061539,51.5360389692,13.9294034946,1.6656742753829082e+18,170225.0,172.618364875,51.53603864,13.9294049572,1.6656742857325586e+18,173634.0,172.687533014,51.5359479973,13.9297742373,1.6656743803711828e+18,173464.0,172.691755836,51.5359480065,13.9297741993,1.6656743757017987e+18
W005643_20221013_152411,DEV_1_NO_DEVIATION,MAN_3_CURVED,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_3_BACKWARDS,LC_1_DAY,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_13_VDC,183398.0,172.596194094,51.5360722908,13.9295152388,1.6656746515569884e+18,184397.0,172.601628994,51.5360724427,13.9295152398,1.6656746794065236e+18,187928.0,172.78728169,51.5359617809,13.9297555383,1.6656747774951194e+18,187782.0,172.790889057,51.5359617539,13.9297555195,1.6656747734368154e+18
W005643_20221013_152716,DEV_2_SMALLER_0_5,MAN_3_CURVED,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_3_BACKWARDS,LC_1_DAY,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_13_VDC,190050.0,172.652325512,51.5360698252,13.929516499,1.665674836374438e+18,191050.0,172.647104313,51.5360696685,13.9295158909,1.6656748641939471e+18,193999.0,172.772374671,51.5359630297,13.9297551501,1.6656749462277332e+18,193817.0,172.781188863,51.5359630276,13.9297552767,1.665674941627173e+18
W005643_20221013_155143,DEV_1_NO_DEVIATION,MAN_3_CURVED,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_2_FORWARD,LC_3_TWILIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_08_VDC,242882.0,139.940393128,51.4756122586,13.8616790398,1.6656763038919355e+18,243794.0,139.94298293,51.4756133188,13.8616802012,1.6656763293414525e+18,246716.0,140.074541581,51.4754783052,13.86170783,1.665676410510841e+18,246500.0,140.092601628,51.4754780183,13.8617077219,1.6656764045008515e+18
W005643_20221013_155453,DEV_2_SMALLER_0_5,MAN_3_CURVED,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_2_FORWARD,LC_3_TWILIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_08_VDC,249714.0,139.928879518,51.475613024,13.8616771556,1.6656764937294764e+18,250242.0,139.930151265,51.4756139391,13.8616782291,1.6656765084693023e+18,253142.0,140.083494409,51.4754760265,13.8617087689,1.6656765888782776e+18,252968.0,140.093660374,51.4754761271,13.8617087168,1.6656765841580751e+18
W005643_20221013_155835,DEV_1_NO_DEVIATION,MAN_2_S_SHAPE,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_2_FORWARD,LC_3_TWILIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_08_VDC,257710.0,139.945592006,51.4755815791,13.862212764,1.665676715821152e+18,258682.0,139.951564894,51.4755814999,13.8622127257,1.665676742885505e+18,263020.0,140.131653993,51.475474961,13.8617039249,1.665676863353811e+18,262746.0,140.138338207,51.4754748786,13.8617037983,1.6656768557743626e+18
W005643_20221013_160320,DEV_2_SMALLER_0_5,MAN_2_S_SHAPE,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_2_FORWARD,LC_3_TWILIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_08_VDC,267962.0,139.966179863,51.4755798644,13.8622117369,1.6656770005733356e+18,268957.0,139.96209396,51.4755798259,13.8622116857,1.6656770283108408e+18,272350.0,140.114764898,51.4754739398,13.8617071852,1.665677122529704e+18,272093.0,140.127919099,51.4754737354,13.8617069219,1.665677115409877e+18
W005643_20221013_161019,DEV_1_NO_DEVIATION,MAN_2_S_SHAPE,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_2_FORWARD,LC_3_TWILIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_22_VDC,283034.0,141.645413063,51.478274607,13.8549415055,1.6656774192250132e+18,284038.0,141.64603659,51.4782744729,13.8549415894,1.665677447215112e+18,286422.0,141.553599495,51.4781603444,13.8544762012,1.6656775133747005e+18,286154.0,141.554675399,51.4781602724,13.854476121,1.6656775061448328e+18
W005643_20221013_161302,DEV_2_SMALLER_0_5,MAN_2_S_SHAPE,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_2_FORWARD,LC_3_TWILIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_22_VDC,288908.0,141.653537787,51.4782766874,13.8549412334,1.6656775824528745e+18,289530.0,141.643452985,51.4782768047,13.8549397013,1.6656775997631892e+18,291659.0,141.61948374,51.4781615714,13.8544744096,1.6656776589319488e+18,291422.0,141.605665724,51.4781613561,13.8544742664,1.665677652362351e+18
W005643_20221013_161632,DEV_1_NO_DEVIATION,MAN_2_S_SHAPE,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_3_TWILIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_22_VDC,296468.0,141.562240647,51.4782237113,13.8548825806,1.665677792470688e+18,297261.0,141.536104648,51.4782226248,13.8548817755,1.6656778145428396e+18,300455.0,141.552069949,51.4781448077,13.8544586006,1.6656779032170506e+18,300160.0,141.564818692,51.4781449979,13.8544587374,1.6656778957813952e+18
W005643_20221013_161936,DEV_2_SMALLER_0_5,MAN_2_S_SHAPE,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_3_TWILIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_22_VDC,303096.0,141.652113259,51.4782227589,13.8548852614,1.6656779765769825e+18,303806.0,141.652195254,51.4782218641,13.8548842965,1.6656779963767887e+18,306581.0,141.536004793,51.4781468728,13.8544564318,1.6656780734350062e+18,306364.0,141.542844809,51.478146767,13.8544565322,1.6656780674044477e+18
W005643_20221013_162835,DEV_1_NO_DEVIATION,MAN_3_CURVED,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_2_FORWARD,LC_3_TWILIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_22_VDC,322485.0,141.633282916,51.478257426,13.8549408773,1.6656785151081523e+18,323498.0,141.638174337,51.4782574052,13.8549408162,1.6656785433875387e+18,324599.0,141.644093676,51.4782583273,13.8549375093,1.6656785712331466e+18,324213.0,141.645001299,51.4782583281,13.8549374827,1.6656785632173696e+18
W005643_20221013_163017,DEV_2_SMALLER_0_5,MAN_3_CURVED,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_2_FORWARD,LC_3_TWILIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_22_VDC,326152.0,141.62669677,51.4782582502,13.8549375406,1.665678617687718e+18,327170.0,141.616871282,51.4782582844,13.854937522,1.6656786453663974e+18,330136.0,141.615504326,51.4781623126,13.854471187,1.665678727694777e+18,329894.0,141.618582975,51.4781621838,13.8544712763,1.6656787213513556e+18
W005643_20221013_163435,DEV_1_NO_DEVIATION,MAN_3_CURVED,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_3_TWILIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_22_VDC,335440.0,141.550059151,51.4782883714,13.8547366729,1.6656788753282668e+18,336099.0,141.551978107,51.4782883504,13.8547366974,1.6656788933920428e+18,339651.0,141.537428556,51.4781602466,13.85447774,1.6656789921110556e+18,339347.0,141.538254907,51.4781603327,13.8544777168,1.6656789836115932e+18
W005643_20221013_163736,DEV_2_SMALLER_0_5,MAN_3_CURVED,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_3_TWILIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_22_VDC,341982.0,141.495477602,51.4782904608,13.8547372355,1.6656790566998638e+18,342962.0,141.498215003,51.4782905048,13.8547373161,1.6656790842004047e+18,346029.0,141.527620524,51.4781601641,13.8544798882,1.6656791691778486e+18,345771.0,141.533105965,51.4781602466,13.8544799439,1.665679162589081e+18
W005643_20221013_164433,DEV_2_SMALLER_0_5,MAN_2_S_SHAPE,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_1_DIRECTION_CHANGE,LC_3_TWILIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_22_VDC,356992.0,141.66258854,51.4782226778,13.8548846416,1.6656794736130312e+18,357526.0,141.658092798,51.4782218655,13.8548837259,1.6656794886036987e+18,360011.0,141.558767042,51.4781459898,13.8544553241,1.6656795575517338e+18,359764.0,141.569396752,51.4781461775,13.8544553523,1.6656795507327685e+18
W005643_20221013_164759,DEV_1_NO_DEVIATION,MAN_3_CURVED,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_2_FORWARD,LC_3_TWILIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_22_VDC,364407.0,141.602070436,51.4782553411,13.8549396685,1.6656796796401756e+18,364976.0,141.598210636,51.4782556476,13.8549386179,1.6656796955407672e+18,366582.0,141.586580982,51.4781611854,13.8544749611,1.6656797401982277e+18,366400.0,141.581275563,51.478161125,13.8544751507,1.6656797359896732e+18
W005643_20221013_165005,DEV_2_SMALLER_0_5,MAN_3_CURVED,WEA_2_CLOUDY,GAR_2_OUTSIDE,DRVM_1_00_TO_10_KPH,STL_2_NO_STREET_LIGHTS,DOBJ_2_NO_DOBJ_IN_SCENE,DIR_2_FORWARD,LC_3_TWILIGHT,PIO_1_PARK_IN,SEA_1_GREEN_TREES,SOBJ_1_NO_SOBJ_PRESENT,LOC_22_VDC,368920.0,141.587655053,51.4782570959,13.854940927,1.6656798051874486e+18,369300.0,141.58412741,51.4782574688,13.8549392619,1.6656798156477228e+18,370896.0,141.582423251,51.4781623238,13.854472355,1.6656798599267845e+18,370680.0,141.572156287,51.4781622863,13.8544724726,1.6656798548026698e+18
